Planet_Name,SNR_Emission_15_micron,SNR_Emission_5_micron,SNR_Transmission_K_mag,Rp,Mp,Tday,Teq,log10g_p,Period,Transit_Duration,K_mag,Distance,Teff,log10g_s,Transit_Flag,Catalog_Name
CoRoT-22 b,0.001,0.004,0.038,0.43,0.038,1199.0,1008.0,2.697,9.756,4.492,12.0,627.16,5939.0,4.36,True,nexsci
CoRoT-7 b,0.01,0.005,0.02,0.15,0.01283,2113.0,1777.0,3.15,0.8536,1.059,9.8,159.91,5275.0,4.5,True,nexsci
CoRoTID 223977153 b,0.001,0.009,0.029,0.57,0.15,1142.0,960.0,3.059,6.7184,2.496,12.2,576.68,5970.0,4.67,True,nexsci
EPIC 211822797 b,0.0,0.0,0.012,0.17,0.0137,513.0,431.0,3.065,21.1702,3.576,11.4,186.2,4057.0,4.7,True,nexsci
EPIC 211945201 b,0.001,0.01,0.066,0.51,0.08495,1062.0,893.0,2.901,19.4922,3.91,8.8,181.69,6069.0,4.22,True,nexsci
EPIC 220674823 b,0.017,0.005,0.009,0.14,0.02429,2739.0,2303.0,3.469,0.5712,1.532,10.3,244.59,5613.0,4.6,True,nexsci
EPIC 220674823 c,0.0,0.001,0.015,0.2,0.01825,950.0,799.0,3.071,13.3346,3.4392,10.3,244.59,5613.0,4.6,True,nexsci
EPIC 246851721 b,0.055,0.062,0.012,1.05,3.0,1668.0,1403.0,3.828,6.1802,4.1081,9.9,372.63,6202.0,4.16,True,nexsci
GJ 1132 b,0.0,0.005,0.135,0.1,0.00522,695.0,584.0,3.103,1.6289,0.8093,8.3,12.61,3270.0,4.88,True,nexsci
GJ 1214 b,0.0,0.028,0.329,0.24,0.02571,700.0,588.0,3.026,1.5804,0.8688,8.8,14.64,3250.0,5.03,True,nexsci
GJ 3470 b,0.001,0.037,0.322,0.41,0.04373,813.0,683.0,2.814,3.3366,1.8984,8.0,29.42,3600.0,4.7,True,nexsci
GJ 436 b,0.002,0.079,0.386,0.37,0.07,818.0,688.0,3.098,2.6439,1.0054,6.1,9.75,3586.0,4.79,True,nexsci
GJ 143 b,0.0,0.003,0.062,0.23,0.07142,509.0,428.0,3.513,35.6125,3.23,5.4,16.32,4640.0,4.61,True,nexsci
EPIC 201841433 b,0.0,0.0,0.008,0.09,0.00352,1229.0,1034.0,3.004,4.1698,2.4,12.5,436.49,5053.0,4.59,True,nexsci
GJ 9827 b,0.01,0.017,0.064,0.14,0.01545,1406.0,1182.0,3.285,1.209,1.2598,7.2,29.66,4340.0,4.66,True,nexsci
GJ 9827 c,0.0,0.005,0.153,0.11,0.00264,973.0,818.0,2.725,3.6481,1.8264,7.2,29.66,4340.0,4.66,True,nexsci
GJ 9827 d,0.0,0.005,0.093,0.18,0.01271,815.0,686.0,2.988,6.2015,1.2264,7.2,29.66,4340.0,4.66,True,nexsci
HAT-P-11 b,0.004,0.049,0.202,0.39,0.084,986.0,829.0,3.139,4.8878,2.3639,7.0,37.76,4780.0,4.66,True,nexsci
HAT-P-12 b,0.021,0.106,0.314,0.96,0.211,1138.0,957.0,2.755,3.2131,2.3376,10.1,142.75,4650.0,4.61,True,nexsci
HAT-P-13 b,0.321,0.173,0.104,1.27,0.851,2054.0,1727.0,3.115,2.9162,3.2868,9.0,246.81,5653.0,4.13,True,nexsci
HAT-P-14 b,0.258,0.148,0.029,1.42,3.44,2091.0,1759.0,3.626,4.6277,2.1888,8.9,222.66,6600.0,4.25,True,nexsci
HAT-P-15 b,0.008,0.069,0.035,1.06,1.94,1063.0,894.0,3.631,10.8635,5.484,9.6,192.52,5568.0,4.38,True,nexsci
HAT-P-16 b,0.309,0.212,0.031,1.29,4.193,1935.0,1627.0,3.796,2.776,3.0624,9.6,226.64,6158.0,4.34,True,nexsci
HAT-P-17 b,0.006,0.11,0.218,1.05,0.58,945.0,794.0,3.115,10.3385,4.056,8.5,92.38,5246.0,4.53,True,nexsci
HAT-P-18 b,0.006,0.069,0.295,0.99,0.197,1009.0,848.0,2.693,5.508,2.7144,10.2,161.4,4803.0,4.57,True,nexsci
HAT-P-19 b,0.025,0.102,0.258,1.13,0.292,1200.0,1009.0,2.752,4.0088,2.8368,10.5,202.08,4990.0,4.54,True,nexsci
HAT-P-1 b,0.163,0.225,0.319,1.32,0.525,1573.0,1323.0,2.874,4.4653,2.85,8.9,158.98,5980.0,4.36,True,nexsci
HAT-P-20 b,0.035,0.169,0.013,0.87,7.246,1152.0,969.0,4.378,2.8753,1.8794,8.6,71.04,4595.0,4.63,True,nexsci
HAT-P-21 b,0.083,0.105,0.012,1.11,4.87,1586.0,1334.0,3.991,4.1245,3.672,10.1,277.28,5588.0,4.33,True,nexsci
HAT-P-22 b,0.274,0.343,0.077,1.15,2.47,1574.0,1324.0,3.666,3.2122,2.655,7.8,81.76,5302.0,4.36,True,nexsci
HAT-P-23 b,0.318,0.151,0.05,1.09,1.34,2178.0,1832.0,3.446,1.2129,1.9728,10.8,364.81,5905.0,4.33,True,nexsci
HAT-P-24 b,0.19,0.122,0.102,1.3,0.75,1991.0,1674.0,3.041,3.3552,3.694,10.5,415.34,6373.0,4.27,True,nexsci
HAT-P-25 b,0.045,0.093,0.109,1.14,0.569,1406.0,1182.0,3.039,3.6528,2.813,10.8,300.38,5519.0,4.52,True,nexsci
HAT-P-26 b,0.012,0.043,0.247,0.63,0.07,1241.0,1044.0,2.641,4.2345,2.4552,9.6,141.84,5079.0,4.56,True,nexsci
HAT-P-42 b,0.077,0.078,0.047,1.28,1.044,1699.0,1429.0,3.198,4.6419,3.721,10.6,405.24,5743.0,4.14,True,nexsci
HAT-P-43 b,0.057,0.069,0.065,1.22,0.662,1610.0,1354.0,3.045,3.3326,3.136,11.8,528.83,5693.0,4.38,True,nexsci
HAT-P-27 b,0.05,0.098,0.09,1.02,0.62,1414.0,1189.0,3.169,3.0396,1.68,10.1,199.17,5316.0,4.53,True,nexsci
HAT-P-28 b,0.084,0.095,0.092,1.21,0.626,1640.0,1379.0,3.024,3.2572,3.2184,11.1,401.32,5680.0,4.36,True,nexsci
HAT-P-29 b,0.053,0.081,0.063,1.17,0.88,1541.0,1296.0,3.202,5.7232,3.8928,10.3,313.58,6087.0,4.34,True,nexsci
HAT-P-2 b,0.155,0.186,0.012,0.95,8.7,1652.0,1390.0,4.377,5.6335,4.2888,7.6,127.77,6380.0,4.16,True,nexsci
HAT-P-30 b,0.419,0.257,0.208,1.44,0.83,2021.0,1700.0,2.997,2.8106,2.2323,9.2,213.99,6304.0,4.36,True,nexsci
HAT-P-31 b,0.079,0.09,0.023,1.09,2.27,1660.0,1396.0,3.675,5.0054,4.9115,10.1,344.05,6065.0,4.26,True,nexsci
HAT-P-32 b,0.918,0.437,0.523,1.98,0.68,2185.0,1838.0,2.633,2.15,3.108,10.0,289.2,6001.0,4.22,True,nexsci
HAT-P-33 b,0.51,0.247,0.221,1.85,0.92,2213.0,1861.0,2.824,3.4745,4.4136,10.0,396.11,6446.0,4.15,True,nexsci
HAT-P-34 b,0.113,0.11,0.022,1.2,3.33,1756.0,1476.0,3.76,5.4527,3.1752,9.2,249.32,6442.0,4.21,True,nexsci
HAT-P-35 b,0.124,0.092,0.056,1.33,1.056,1880.0,1581.0,3.169,3.6467,3.936,11.0,506.96,6096.0,4.21,True,nexsci
HAT-P-36 b,0.418,0.206,0.055,1.28,1.8482,2117.0,1780.0,3.449,1.3273,2.2152,10.6,294.42,5620.0,4.42,True,nexsci
HAT-P-37 b,0.055,0.081,0.043,1.18,1.169,1520.0,1278.0,3.32,2.7974,2.3304,11.7,390.59,5500.0,4.51,True,nexsci
HAT-P-38 b,0.016,0.05,0.098,0.82,0.267,1282.0,1078.0,2.988,4.6404,3.0408,10.5,255.21,5330.0,4.37,True,nexsci
HAT-P-39 b,0.196,0.112,0.137,1.57,0.599,2080.0,1749.0,2.779,3.5439,4.188,11.2,697.0,6430.0,4.07,True,nexsci
HAT-P-3 b,0.065,0.126,0.099,0.94,0.65,1410.0,1186.0,3.261,2.8997,2.087,9.4,134.55,5185.0,4.56,True,nexsci
HAT-P-40 b,0.225,0.145,0.21,1.52,0.48,1969.0,1656.0,2.712,4.4572,6.1368,10.0,464.47,6080.0,3.93,True,nexsci
HAT-P-41 b,0.89,0.307,0.211,2.05,1.19,2543.0,2138.0,2.846,2.694,3.6552,9.7,348.19,6390.0,4.14,True,nexsci
HAT-P-44 b,0.029,0.08,0.173,1.24,0.352,1314.0,1105.0,2.753,4.3012,3.1248,11.3,347.85,5295.0,4.46,True,nexsci
HAT-P-45 b,0.266,0.179,0.138,1.43,0.892,1962.0,1650.0,3.036,3.129,3.4464,10.2,298.64,6330.0,4.3,True,nexsci
HAT-P-46 b,0.114,0.113,0.153,1.28,0.493,1729.0,1454.0,2.87,4.4631,3.0984,9.9,290.74,6120.0,4.25,True,nexsci
HAT-P-49 b,0.725,0.233,0.07,1.59,2.2,2683.0,2256.0,3.334,2.6915,4.1088,9.3,350.35,6820.0,4.1,True,nexsci
HAT-P-4 b,0.262,0.15,0.121,1.27,0.671,2030.0,1707.0,3.011,3.0565,4.224,9.8,320.45,5860.0,4.14,True,nexsci
HAT-P-50 b,0.207,0.099,0.041,1.29,1.35,2206.0,1855.0,3.305,3.122,3.6744,10.5,515.46,6280.0,4.07,True,nexsci
HAT-P-51 b,0.037,0.074,0.177,1.29,0.309,1415.0,1190.0,2.661,4.218,3.3672,11.6,440.09,5449.0,4.39,True,nexsci
HAT-P-52 b,0.034,0.059,0.037,1.01,0.818,1444.0,1214.0,3.299,2.7536,2.4072,11.6,361.15,5131.0,4.48,True,nexsci
HAT-P-53 b,0.163,0.085,0.031,1.32,1.484,2114.0,1777.0,3.326,1.9616,2.7936,12.1,666.8,5956.0,4.31,True,nexsci
HAT-P-54 b,0.005,0.064,0.064,0.94,0.76,977.0,821.0,3.325,3.7998,1.428,10.3,143.65,4390.0,4.67,True,nexsci
HAT-P-55 b,0.05,0.07,0.078,1.18,0.582,1560.0,1312.0,3.014,3.5852,2.9352,11.6,511.39,5808.0,4.43,True,nexsci
HAT-P-56 b,0.383,0.187,0.055,1.51,2.31,2220.0,1866.0,3.4,2.7908,2.2711,9.8,320.64,6566.0,3.39,True,nexsci
HAT-P-57 b,0.777,0.29,0.144,1.74,1.41,2450.0,2060.0,3.062,2.4653,3.4987,9.4,279.86,6330.0,4.25,True,nexsci
HAT-P-5 b,0.152,0.131,0.079,1.21,0.98,1792.0,1507.0,3.22,2.7885,2.9208,10.5,303.34,5960.0,4.37,True,nexsci
HAT-P-65 b,0.347,0.143,0.195,1.89,0.527,2296.0,1931.0,2.563,2.6055,4.3656,11.5,738.52,5835.0,3.98,True,nexsci
HAT-P-66 b,0.206,0.09,0.073,1.59,0.783,2259.0,1900.0,2.885,2.9721,4.6992,11.7,935.46,6002.0,3.99,True,nexsci
HAT-P-67 b,0.799,0.35,0.919,2.08,0.34,2300.0,1934.0,2.287,4.8101,6.9888,8.9,371.69,6406.0,3.85,True,nexsci
HAT-P-6 b,0.368,0.209,0.112,1.48,1.32,2095.0,1762.0,3.174,3.853,3.5064,9.3,275.36,6570.0,4.22,True,nexsci
HAT-P-7 b,0.788,0.24,0.075,1.51,1.84,2702.0,2272.0,3.301,2.2047,3.8822,9.3,341.08,6389.0,4.07,True,nexsci
HATS-13 b,0.044,0.073,0.089,1.21,0.543,1483.0,1247.0,2.962,3.044,2.6347,12.0,421.86,5523.0,4.52,True,nexsci
HATS-14 b,0.035,0.052,0.026,1.04,1.071,1514.0,1273.0,3.391,2.7668,2.6422,12.0,513.01,5346.0,4.48,True,nexsci
HAT-P-8 b,0.489,0.265,0.128,1.4,1.28,2101.0,1767.0,3.209,3.0763,3.8088,9.0,211.55,6200.0,4.15,True,nexsci
HAT-P-9 b,0.118,0.098,0.094,1.39,0.749,1833.0,1542.0,2.981,3.9228,3.36,11.0,455.2,6350.0,4.29,True,nexsci
HATS-10 b,0.044,0.048,0.046,0.97,0.526,1669.0,1403.0,3.143,3.3128,3.0072,11.5,534.89,5880.0,4.39,True,nexsci
HATS-11 b,0.133,0.078,0.073,1.61,0.83,2074.0,1744.0,2.9,3.6192,4.3685,12.2,944.6,6563.0,4.19,True,nexsci
HATS-12 b,0.042,0.032,0.005,0.69,2.39,1878.0,1579.0,4.092,3.1427,4.5238,11.4,746.14,6357.0,4.36,True,nexsci
HATS-15 b,0.071,0.057,0.012,1.1,2.17,1774.0,1492.0,3.644,1.7475,2.2697,12.7,1139.55,5311.0,4.45,True,nexsci
HATS-16 b,0.086,0.06,0.01,1.3,3.27,1894.0,1592.0,3.681,2.6865,2.6208,12.3,757.04,5738.0,4.24,True,nexsci
HATS-17 b,0.001,0.015,0.01,0.78,1.338,968.0,814.0,3.74,16.2546,4.8264,10.7,400.33,5846.0,4.42,True,nexsci
HATS-2 b,0.204,0.135,0.046,1.17,1.345,1875.0,1577.0,3.388,1.3541,2.0688,11.4,341.93,5227.0,4.48,True,nexsci
HATS-18 b,0.387,0.131,0.03,1.33,1.9795,2459.0,2068.0,3.444,0.8378,1.944,12.3,624.37,5600.0,4.44,True,nexsci
HATS-1 b,0.107,0.128,0.048,1.3,1.855,1629.0,1370.0,3.433,3.4465,2.4328,10.6,283.97,5870.0,4.4,True,nexsci
HATS-22 b,0.005,0.05,0.014,0.95,2.74,1021.0,858.0,3.874,4.7228,2.1912,10.9,229.52,4803.0,4.64,True,nexsci
HATS-23 b,0.188,0.116,0.063,1.86,1.47,1970.0,1657.0,3.023,2.1605,1.8048,12.3,639.0,5780.0,4.33,True,nexsci
HATS-24 b,0.459,0.174,0.042,1.4,2.26,2409.0,2026.0,3.459,1.3485,2.4052,11.4,494.18,6125.0,4.37,True,nexsci
HATS-25 b,0.048,0.073,0.083,1.26,0.613,1520.0,1278.0,2.981,4.2986,3.204,11.4,471.16,5715.0,4.35,True,nexsci
HATS-26 b,0.252,0.108,0.117,1.75,0.65,2285.0,1922.0,2.721,3.3024,5.0831,11.4,861.84,6071.0,3.94,True,nexsci
HATS-27 b,0.107,0.071,0.099,1.5,0.53,1970.0,1657.0,2.766,4.637,4.8312,11.6,816.99,6438.0,4.11,True,nexsci
HATS-28 b,0.037,0.06,0.058,1.19,0.672,1488.0,1251.0,3.068,3.1811,2.3544,12.1,535.38,5498.0,4.48,True,nexsci
HATS-29 b,0.046,0.089,0.1,1.25,0.653,1437.0,1209.0,3.015,4.6059,3.2112,10.9,353.89,5670.0,4.39,True,nexsci
HATS-30 b,0.095,0.102,0.088,1.18,0.706,1682.0,1414.0,3.103,3.1744,2.7504,10.8,342.14,5943.0,4.42,True,nexsci
HATS-31 b,0.189,0.092,0.072,1.64,0.88,2170.0,1825.0,2.909,3.378,4.5936,11.6,773.97,6050.0,4.0,True,nexsci
HATS-32 b,0.05,0.049,0.032,1.25,0.92,1709.0,1437.0,3.165,2.8127,2.8536,12.7,745.12,5700.0,4.4,True,nexsci
HATS-33 b,0.161,0.16,0.08,1.23,1.192,1698.0,1428.0,3.291,2.5496,2.5933,10.3,248.46,5659.0,4.45,True,nexsci
HATS-34 b,0.091,0.084,0.057,1.43,0.941,1716.0,1443.0,3.057,2.1062,1.4673,12.1,508.84,5380.0,4.44,True,nexsci
HATS-35 b,0.381,0.146,0.071,1.46,1.222,2415.0,2031.0,3.15,1.821,3.1176,11.1,514.55,6300.0,4.24,True,nexsci
HATS-36 b,0.024,0.034,0.007,1.15,3.216,1565.0,1316.0,3.778,4.1752,3.3792,12.8,856.44,5950.0,4.4,True,nexsci
HATS-39 b,0.112,0.078,0.098,1.57,0.63,1957.0,1646.0,2.802,4.5776,3.732,11.5,878.52,6572.0,4.16,True,nexsci
HATS-3 b,0.177,0.12,0.075,1.38,1.071,1957.0,1645.0,3.144,3.5479,3.5856,10.7,411.21,6351.0,4.22,True,nexsci
HATS-40 b,0.156,0.057,0.023,1.58,1.59,2491.0,2095.0,3.198,3.2643,5.3304,12.1,1342.29,6460.0,3.92,True,nexsci
HATS-41 b,0.064,0.041,0.003,1.33,9.7,1995.0,1678.0,4.133,4.1936,2.196,11.5,737.67,6424.0,4.14,True,nexsci
HATS-42 b,0.144,0.068,0.021,1.4,1.88,2201.0,1851.0,3.376,2.2921,3.2664,12.2,800.38,6060.0,4.2,True,nexsci
HATS-43 b,0.015,0.069,0.213,1.18,0.261,1184.0,995.0,2.667,4.3888,2.9885,11.6,362.27,5099.0,4.54,True,nexsci
HATS-44 b,0.023,0.044,0.044,1.07,0.56,1406.0,1182.0,3.086,2.7439,1.6512,12.2,446.04,5080.0,4.51,True,nexsci
HATS-45 b,0.053,0.047,0.046,1.29,0.7,1810.0,1522.0,3.021,4.1876,3.0456,12.1,772.11,6450.0,4.31,True,nexsci
HATS-46 b,0.008,0.029,0.104,0.9,0.173,1254.0,1055.0,2.721,4.7424,2.4336,12.0,453.81,5495.0,4.54,True,nexsci
HATS-4 b,0.05,0.064,0.024,1.02,1.323,1570.0,1321.0,3.499,2.5167,2.5272,11.6,416.46,5403.0,4.51,True,nexsci
HATS-50 b,0.033,0.041,0.065,1.13,0.39,1618.0,1361.0,2.879,3.8297,3.0792,12.3,756.74,5990.0,4.41,True,nexsci
HATS-51 b,0.138,0.105,0.088,1.41,0.768,1840.0,1547.0,2.981,3.3489,3.3216,10.9,389.57,5758.0,4.2,True,nexsci
HATS-52 b,0.258,0.116,0.029,1.38,2.24,2234.0,1879.0,3.463,1.3667,2.0904,12.1,555.13,6010.0,4.45,True,nexsci
HATS-53 b,0.051,0.071,0.084,1.34,0.595,1557.0,1309.0,2.915,3.8538,3.5064,12.0,585.77,5644.0,4.34,True,nexsci
HATS-5 b,0.013,0.054,0.143,0.91,0.237,1219.0,1025.0,2.849,4.7634,2.9856,10.7,246.38,5304.0,4.53,True,nexsci
HATS-6 b,0.002,0.053,0.147,1.0,0.319,847.0,712.0,2.9,3.3253,2.041,11.2,169.32,3724.0,4.68,True,nexsci
HATS-7 b,0.008,0.023,0.061,0.56,0.12,1292.0,1087.0,2.972,3.1853,2.2992,11.0,240.71,4985.0,4.54,True,nexsci
HATS-8 b,0.016,0.022,0.073,0.87,0.138,1574.0,1323.0,2.652,3.5839,3.0312,12.7,794.64,5679.0,4.39,True,nexsci
HATS-9 b,0.201,0.082,0.044,1.24,0.837,2270.0,1909.0,3.133,1.9153,3.5083,11.5,638.7,5599.0,4.1,True,nexsci
HD 106315 b,0.002,0.006,0.025,0.22,0.03964,1374.0,1155.0,3.315,9.5524,3.775,7.9,109.35,6327.0,4.25,True,nexsci
HD 106315 c,0.001,0.011,0.099,0.39,0.04782,1056.0,888.0,2.896,21.057,4.693,7.9,109.35,6327.0,4.25,True,nexsci
HD 118203 b,0.41,0.327,0.064,1.17,2.79,1824.0,1534.0,3.702,6.1335,5.661,6.5,92.26,5864.0,4.08,True,nexsci
HD 149026 b,0.342,0.209,0.186,0.74,0.38,2014.0,1694.0,3.236,2.8759,3.1993,6.8,75.86,6179.0,4.37,True,nexsci
HD 17156 b,0.01,0.092,0.029,1.1,3.51,1069.0,899.0,3.857,21.2166,3.1435,6.8,78.09,6040.0,4.2,True,nexsci
HD 189733 b,0.782,1.446,0.747,1.13,1.13,1419.0,1193.0,3.341,2.2186,1.7953,5.5,19.76,5052.0,4.49,True,nexsci
HD 209458 b,1.07,0.999,0.973,1.39,0.73,1756.0,1477.0,2.972,3.5247,3.072,6.3,48.3,6091.0,4.45,True,nexsci
HD 219134 b,0.009,0.032,0.185,0.14,0.01491,1209.0,1016.0,3.257,3.0929,0.925,3.3,6.53,4699.0,4.57,True,nexsci
HD 219134 c,0.001,0.018,0.173,0.14,0.01372,931.0,783.0,3.271,6.7646,1.617,3.3,6.53,4699.0,4.57,True,nexsci
HD 3167 b,0.037,0.018,0.062,0.14,0.01488,2112.0,1776.0,3.244,0.9597,1.609,7.1,47.29,5300.0,4.47,True,nexsci
HD 3167 c,0.0,0.004,0.089,0.26,0.03357,671.0,565.0,3.087,29.8465,4.869,7.1,47.29,5300.0,4.47,True,nexsci
HD 80606 b,0.0,0.011,0.033,1.07,4.38,481.0,405.0,3.977,111.4367,11.9,7.3,66.47,5561.0,4.42,True,nexsci
HD 89345 b,0.014,0.042,0.168,0.66,0.11,1296.0,1089.0,2.797,11.8143,5.7336,7.7,132.34,5576.0,4.02,True,nexsci
HD 97658 b,0.001,0.013,0.117,0.19,0.02611,900.0,757.0,3.258,9.4897,2.8488,5.7,21.56,5212.0,4.64,True,nexsci
HIP 116454 b,,,,0.22,0.04,823.0,692.0,3.311,9.1205,,8.0,62.45,5089.0,4.59,True,nexsci
HIP 41378 b,,,,0.22,0.0215,,973.0,3.026,15.5721,5.118,7.7,106.29,6226.0,4.31,True,nexsci
HIP 41378 c,,,,0.23,0.0223,,697.0,3.027,31.7065,2.3326,7.7,106.29,6226.0,4.31,True,nexsci
HIP 41378 d,,,,0.35,0.0467,,,2.968,1114.0,12.71,7.7,106.29,6226.0,4.2,True,nexsci
HIP 41378 e,,,,0.49,0.0819,,,2.924,131.0,13.007,7.7,106.29,6226.0,4.18,True,nexsci
HIP 41378 f,,,,0.91,0.233,,,2.843,1084.0,18.998,7.7,106.29,6226.0,4.2,True,nexsci
K2-100 b,0.037,0.017,0.035,0.35,0.06859,2188.0,1840.0,3.152,1.6739,1.6056,9.2,188.96,5945.0,4.33,True,nexsci
KOI 1772.01,0.0,0.0,0.019,1.35,1.0,312.0,262.0,3.137,120.0034,3.3803,12.8,,4315.0,4.627,True,exoplanets.org
KOI 5978.01,0.0,0.0,0.002,0.16,0.013392,272.0,229.0,3.119,364.1813,6.65,12.8,,4988.0,4.498,True,exoplanets.org
KOI 5875.02,0.001,0.001,0.004,0.17,0.014147,1724.0,1449.0,3.096,4.2743,2.687,13.2,,6477.0,4.361,True,exoplanets.org
K2-101 b,0.0,0.001,0.015,0.18,0.0147,735.0,618.0,3.061,14.6762,3.336,10.5,188.33,4927.0,4.59,True,nexsci
K2-102 b,,,,0.12,0.00705,,,3.113,9.9156,2.66,10.6,188.18,4695.0,4.53,True,nexsci
K2-104 b,0.0,0.002,0.015,0.16,0.0121,948.0,797.0,3.069,1.9742,1.584,12.0,189.29,3712.0,4.78,True,nexsci
K2-111 b,0.002,0.003,0.014,0.16,0.01664,1551.0,1304.0,3.196,5.3518,3.38,9.4,200.39,5775.0,4.25,True,nexsci
K2-105 b,0.001,0.005,0.016,0.32,0.09439,1103.0,927.0,3.359,8.267,3.4622,10.1,197.99,5636.0,4.49,True,nexsci
K2-107 b,0.143,0.072,0.052,1.43,0.84,2146.0,1804.0,3.01,3.314,3.2232,11.2,685.2,6061.0,4.04,True,nexsci
KOI 1745.01,0.525,0.282,0.293,2.67,1.0,2037.0,1713.0,2.541,0.9821,1.4489,14.0,,5472.0,4.573,True,exoplanets.org
KOI 5602.01,0.0,0.0,0.002,0.22,0.020187,312.0,263.0,3.006,403.1631,5.735,13.2,,5812.0,4.504,True,exoplanets.org
K2-108 b,0.011,0.009,0.011,0.48,0.18689,1767.0,1486.0,3.311,4.734,3.5496,10.6,477.3,5599.0,4.02,True,nexsci
K2-10 b,0.0,0.002,0.014,0.34,0.08495,862.0,725.0,3.253,19.3044,3.8064,10.6,272.36,5620.0,4.5,True,nexsci
KOI 5610.01,0.0,0.002,4.144,13.58,1.0,323.0,271.0,1.128,495.4046,0.63,12.5,,6225.0,4.45,True,exoplanets.org
K2-110 b,0.0,0.002,0.016,0.23,0.05254,746.0,628.0,3.399,13.8639,3.22,9.6,116.47,4950.0,4.61,True,nexsci
K2-113 b,0.015,0.029,0.015,1.08,1.29,1426.0,1199.0,3.436,5.8177,3.0744,11.9,635.72,5660.0,4.27,True,nexsci
K2-114 b,0.0,0.012,0.008,0.93,2.01,832.0,700.0,3.759,11.3909,3.9048,12.3,475.76,4920.0,4.54,True,nexsci
K2-115 b,0.0,0.013,0.03,1.08,0.84,805.0,677.0,3.255,20.2726,3.8592,11.7,413.59,5657.0,4.53,True,nexsci
K2-116 b,,,,0.06,0.00081,932.0,783.0,2.718,4.6554,,7.9,49.39,4348.0,4.64,True,nexsci
KOI 2972.02,0.0,0.0,0.003,0.21,0.018315,752.0,632.0,3.021,42.0292,8.499,13.5,,5850.0,4.297,True,exoplanets.org
KOI 3777.01,2.702,1.081,8.391,13.08,1.0,2598.0,2184.0,1.161,17.7476,5.066,10.9,,8992.0,3.535,True,exoplanets.org
KOI 2343.01,0.0,0.0,0.004,0.21,0.018206,799.0,672.0,3.023,29.0726,2.516,12.7,,5799.0,4.37,True,exoplanets.org
K2-117 b,0.001,0.005,0.031,0.18,0.015,1125.0,946.0,3.055,1.2916,1.152,10.6,101.63,3778.0,4.75,True,nexsci
K2-117 c,0.0,0.001,0.027,0.18,0.0154,698.0,587.0,3.052,5.444,2.1096,10.6,101.63,3778.0,4.75,True,nexsci
KOI 134.01,0.0,0.003,0.008,1.08,1.0,764.0,642.0,3.328,67.5924,12.249,12.3,,6038.0,4.082,True,exoplanets.org
KOI 5003.01,0.0,0.001,0.002,1.36,1.0,1018.0,856.0,3.13,112.9513,4.284,11.3,,5215.0,3.073,True,exoplanets.org
K2-118 b,0.0,0.0,0.01,0.23,0.022,468.0,393.0,3.025,50.9209,4.104,11.7,321.72,4726.0,4.53,True,nexsci
K2-119 b,0.0,0.001,0.013,0.23,0.0218,867.0,729.0,3.024,7.7273,2.904,12.2,365.58,4740.0,4.62,True,nexsci
K2-11 b,0.001,0.001,0.003,0.67,0.14,1488.0,1251.0,2.883,39.9377,5.21,11.3,329.31,5433.0,4.56,True,nexsci
KOI 5923.01,0.0,0.0,0.001,0.96,0.755553,577.0,485.0,3.309,366.6846,3.284,10.8,,5090.0,3.353,True,exoplanets.org
K2-120 b,0.0,0.001,0.014,0.18,0.0148,731.0,615.0,3.059,9.5627,3.648,11.4,289.54,4350.0,,True,nexsci
K2-121 b,0.001,0.019,0.101,0.67,0.139,878.0,738.0,2.884,5.1858,2.0304,10.6,169.4,4690.0,4.63,True,nexsci
K2-122 b,0.0,0.001,0.019,0.1,0.00521,914.0,769.0,3.085,2.2193,1.236,9.3,72.04,4009.0,4.69,True,nexsci
KOI 6751.01,0.0,0.0,0.005,0.21,0.019105,785.0,660.0,3.014,24.9961,5.623,13.4,,5761.0,4.492,True,exoplanets.org
K2-123 b,0.0,0.0,0.02,0.25,0.0253,438.0,368.0,3.015,30.9515,3.7608,11.1,161.56,4035.0,4.69,True,nexsci
K2-124 b,0.0,0.001,0.028,0.26,0.0275,578.0,486.0,3.007,6.4137,1.68,12.0,140.38,3570.0,4.86,True,nexsci
KOI 1860.04,0.0,0.0,0.003,0.14,0.012009,812.0,683.0,3.176,24.8435,4.8,12.5,,5670.0,4.397,True,exoplanets.org
KOI 4975.01,0.0,0.0,0.003,0.37,0.057568,628.0,528.0,3.028,47.0629,1.545,14.1,,5838.0,4.529,True,exoplanets.org
KOI 3431.01,0.0,0.0,0.009,0.19,0.015826,878.0,738.0,3.057,19.6001,8.613,12.4,,6003.0,4.507,True,exoplanets.org
K2-125 b,,,,0.19,0.017,381.0,320.0,3.049,21.7503,,11.8,124.16,3654.0,4.83,True,nexsci
K2-126 b,0.0,0.002,0.029,0.18,0.0143,783.0,659.0,3.059,7.3857,2.5872,9.7,102.95,4339.0,4.66,True,nexsci
K2-127 b,0.002,0.017,0.056,0.75,0.167,1051.0,884.0,2.87,3.5882,2.3208,12.8,710.0,4575.0,4.65,True,nexsci
K2-211 b,,,,0.12,0.00705,,,3.113,0.6695,1.3248,11.1,272.3,5360.0,4.7,True,nexsci
K2-128 b,0.0,0.001,0.013,0.13,0.00819,957.0,804.0,3.1,5.6758,1.8048,9.8,114.64,4470.0,4.7,True,nexsci
